kuns87 wrote a review Aug 2016,10,"Mumbai - Kochi (Cochin)
Domestic
Economy","Mumbai - Kochi (Cochin)
Domestic
Economy","Mumbai - Kochi (Cochin)
Domestic
Economy",One of the unprofessional and terrible behaviour,We were group of 4 couples flying from mumbai to cochin for our honeymoon trip to kerala. We were travelled from ahmedabad to mumbai in another Airline. That day there were heavy raining in mumbai so due to traffic condition in mumbai airport our flight landed 30 mins delay. And we were rush to departure for check in at vistara airlines departure point. As we have reach at last minute the attendant was about to print our boarding pass one of the manager comes and told boarding has been close. We were know that due to heavy rain our mumbai cochin vistara flight will also get delay. So we argue with the manager a lot finally after 15 minutes of argument he told that he will allow only passengers not our luggage. And finally we have to decide that 2 of the people will left over with all of the luggage at mumbai only. And rest of us rush to the flight. Later we come to know that flight was already 1hour delay. So once we reach to the aircraft we told our colleges that flight will depart 1 hour later why he should allow our luggage and all of us. So they go to the manager and fight with words but he still didn't allow them to board. Very rude and unfriendly behaviour of the airline staff. Will never travel and recommend vistara airline.
Fouad Farooq wrote a review Aug 2016,50,"New Delhi - Srinagar
Domestic
Business Class","New Delhi - Srinagar
Domestic
Business Class","New Delhi - Srinagar
Domestic
Business Class",Amazing experience,"I traveled from New Delhi to Srinagar in Business Class. Your baggage limit is 30 kg and Priority tag attached to it. You get lounge access at Vistara Lounge near Gate 41. The lounge is amazing. Boarding is offered on Priority. Hot towels are offered, lime juice and aam panna. The menu is provided from which you can select whatever you want to eat. Meals are served in cutlery instead of other packaged boxes. Yummy meals as well. Overall a wonderful experience."
Manish Khanna wrote a review Aug 2016,50,"Mumbai - Goa
Domestic
Business Class","Mumbai - Goa
Domestic
Business Class","Mumbai - Goa
Domestic
Business Class",Weekly commute,"Goa for me is a weekly commute. Business travel makes me visit these days weekly and later maybe twice monthly. Vistara is the only carrier I use. My plans are made around the flight. I have other choices but stick with Vistara.
From The Bombay ground staff to on board, they go out of their way. The Goa ground staff though are in a different category. The are simply outstanding. They make Vistara great. A pleasure to deal with such caring and well trained staff in Goa.
On board. Clean. New. Smiles by all the crew. Food, super. And if it weren't for Bombay's overcrowded airspace that delays every flight, the journey would be flawless. Vistara helps in taking away a lot of those irritants!"
Sangeeta64 wrote a review Aug 2016,40,"Pune - New Delhi
Domestic
Premium Economy","Pune - New Delhi
Domestic
Premium Economy","Pune - New Delhi
Domestic
Premium Economy",Premium service,"Was very keen to try the new Vistara airline when it started and on the first opportunity I took it . While checking in I was suggested to upgrade for a nominal sum which I did and it was well worth the price. Better service , comfort and baggage services. Recommended !"
avsharma wrote a review Aug 2016,40,"New Delhi - Goa
Domestic
Economy","New Delhi - Goa
Domestic
Economy","New Delhi - Goa
Domestic
Economy",tata and SG airlines,it is diferent and nice . what i liked was the attitude of the staff . they were kind enough to accomodate me and even upgrade me on the foggiest day of of 2016
NayantSavani wrote a review Aug 2016,50,"Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy",Delightful,"Smooth Boarding allowing Premium passengers and with Gold Card priority to board.
Cusine was excellent and its presentation too. Staff was friendly."
abhi_newalkar wrote a review Aug 2016,50,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",Fly away !,"Flying in India was offered for the Public by TATA group and once again another initiative to offer a fantastic experience has been successful !A truly Fabulous, International experience awaits you while you Fly Vistara !"
Ankit B wrote a review Jul 2016,50,"New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy",Comfortable experience,"I have travelled in Vistara Economy in the past as well, and this airline continues to wow with its service. Leg room is good compared to low-cost carriers like Indigo, food is nice and staff is very nice and cordial."
Photowalla wrote a review Jul 2016,40,"New Delhi - Mumbai
Domestic
Business Class","New Delhi - Mumbai
Domestic
Business Class","New Delhi - Mumbai
Domestic
Business Class",Great Experience,Hopefully this is the airline that is going to replace the quality Kingfisher Airlines provided when it was around. Well trained staff and good experience. Food was good as is the seating very comfortable in Business Class. Plan to stick to Vistara as much as I can. Have done Bagdogra - Delhi too and was a great experience.
Gupta70 wrote a review Jul 2016,50,"Chandigarh - Pune
Domestic
Economy","Chandigarh - Pune
Domestic
Economy","Chandigarh - Pune
Domestic
Economy",Excellent flight.,"A very comfortable domestic journey after a long time. Seats are good, food service better than previous experiences. Had not tiredness after journey. Ready to grab another chance to repeat the fine experience."
Ameet M Desai wrote a review Jul 2016,40,"Mumbai - New Delhi
Domestic
Premium Economy","Mumbai - New Delhi
Domestic
Premium Economy","Mumbai - New Delhi
Domestic
Premium Economy",Wonderful,Loved the concept of premium economy with the extra leg room & that special attention. It is always wonderful to fly Vistara & look forward to services in other cities as well. All the best....
Deepak201106 wrote a review Jul 2016,50,"Bengaluru - New Delhi
Domestic
Premium Economy","Bengaluru - New Delhi
Domestic
Premium Economy","Bengaluru - New Delhi
Domestic
Premium Economy",BLR to DEL,a good experience flying with VISTARA.....good leg room space while flying and yes nice flight attendants....
indrajit s wrote a review Jul 2016,50,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Luxury Flying in pocket friendly way is Back in India,"WoW !! WoW!! WoW !!

Flying was never a comfortable affair to me when it came to domestic airlines in India ,specially the budget once .Really nice and easy check in .
once you get in A320 you will be surprised to see the interior decor and amazing legs space.You can actually sit relax and strech without disturbing the passengers sitting in the row before .
Excellent service with great food quality served .A flight you will always wanna take .A smooth ride and awesome hospitality"
goindi2001 wrote a review Jul 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Excellent service,Very good flight Excellent service Staff was very cooperative though little improvement required for the ground staff of Mumbai But in flight staff is very good Nice meals unlike other domestic flight. I will advice to use this flight for domestic travel
Biprun S wrote a review Jul 2016,50,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",Perfect !,"I travel very often between Mumbai and Delhi and this was my first time with Vistara. The moment you Step in the Aircraft, you understand the Singapore airline class training. Brilliant Service. Comfortable seats (go for premium economy and get pampered like a business class) and value for money."
