,Laptop Name,Price,Overall Rating,Total Ratings,Total Reviews,Processor,RAM,OS,Storage,Screen,Warranty
138,ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) TP470EZ-EC033...,"₹73,990",3.8,5 Ratings , 1 Reviews,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,"Microsoft Office Home and Student 2019, Splendid, Tru2Life, My Asus"
139,ASUS ZenBook Flip 14 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) UM462DA-AI701TS 2 in ...,"₹72,150",4,14 Ratings , 3 Reviews,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,"Asus Splendid, ATK Package (Asus on Screen Display), Asus Live Update, Microsoft Office Home and Student 2019"
140,MSI Modern 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B4MW-410IN Noteboo...,"₹51,990",4.5,96 Ratings , 21 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 Inches) Display,"Cooler Boost, True Color 2.0, Nahimic 3, MSI Center"
141,HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 13-AY0045AU 2 in 1 Laptop,"₹76,990",4.6,170 Ratings , 23 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,Microsoft Office Home and Student 2019
142,HP 15s Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3038TU Thin and Light Laptop,"₹44,990",4.1,581 Ratings , 79 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"HP Documentation, HP BIOS Recovery, HP Smart, Dropbox, HP Support Assistant, Microsoft Office Home and Student 2019"
143,Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Lapto...,"₹53,990",4.6,10 Ratings , 1 Reviews,AMD Ryzen 5 Hexa Core Processor (5th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 Inches) Display,Microsoft Office Home & Student 2019
144,DELL Latitude 3400 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Pro) Latitude 3400 Laptop,"₹37,490",3.9,12 Ratings , 1 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,NA
145,APPLE MacBook Pro Core i9 9th Gen - (16 GB/1 TB SSD/Mac OS Catalina/4 GB Graphics) MVVK2HN/A,"₹2,24,990",4.7,109 Ratings , 13 Reviews,Intel Core i9 Processor (9th Gen),16 GB DDR4 RAM,Mac OS Operating System,1 TB SSD,40.64 cm (16 inch) Display,"Built-in Apps: iMovie, Photos, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
146,HP Omen 15 Ryzen 7 Octa Core 4800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹1,21,990",4.6,93 Ratings , 22 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,"HP Documentation, HP BIOS Recovery, HP e-service, HP Smart, HP SSRM, HP Jumpstarts"
147,APPLE MacBook Pro M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYD92HN/A,"₹1,39,990",4.7,57 Ratings , 2 Reviews,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player"
148,ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X509JB-EJ592T Laptop,"₹53,990",4.2,452 Ratings , 79 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"My Asus, Splendid"
149,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EB513TS Thin and Li...,"₹59,990",4.5,411 Ratings , 53 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home and Student 2019, Splendid, My Asus, Tru2Life"
150,ASUS TUF Dash F15 (2021) Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,28,990",5,5 Ratings , 0 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
151,HP 15s Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15s-GR0006AU Thin and Light Laptop,"₹32,990",3.9,519 Ratings , 76 Reviews,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"Microsoft Office Home and Student 2019, HP Documentation, HP Smart, HP Support Assistant"
152,HP 15 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) 15-db 1059AU Laptop,"₹31,490",4,"1,030 Ratings ", 161 Reviews,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"HP Support Assistant, HP Documentation, HP BIOS recovery, HP Smart, Dropbox, Microsoft Office Home and Student 2019"
153,APPLE MacBook Pro Core i7 9th Gen - (16 GB/512 GB SSD/Mac OS Catalina/4 GB Graphics) MVVJ2HN/A,"₹1,95,843",4.7,302 Ratings , 44 Reviews,Intel Core i7 Processor (9th Gen),16 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,40.64 cm (16 inch) Display,"Built-in Apps: iMovie, Photos, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
154,MICROSOFT Surface Laptop 3 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1867 Laptop,"₹89,990",4.6,39 Ratings , 5 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,128 GB SSD,34.29 cm (13.5 inch) Touchscreen Display,1 Year Limited Hardware Warranty
155,ASUS ZenBook Duo Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX481FL-HJ143TS Thi...,"₹1,24,990",5,5 Ratings , 1 Reviews,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display,"My Asus, Splendid, Tru2Life, Microsoft Office Home and Student 2019"
156,MICROSOFT Surface Pro 7 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1866 2 in 1 Laptop,"₹78,990",4.2,64 Ratings , 5 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,128 GB SSD,31.24 cm (12.3 inch) Touchscreen Display,1 Year Onsite Warranty
157,Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510UL85S Thin and Light Lap...,"₹57,990",4.6,245 Ratings , 71 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty Commencing from the Date of Purchase
158,APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP52HN/A,"₹1,74,900",4.8,84 Ratings , 5 Reviews,Intel Core i5 Processor (10th Gen),16 GB LPDDR4X RAM,Mac OS Operating System,1 TB SSD,33.02 cm (13 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
159,DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 Laptop,"₹54,890",4.8,13 Ratings , 1 Reviews,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home and Student 2019
160,APPLE MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH52HN/A,"₹99,990",4.5,308 Ratings , 21 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,Mac OS Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player"
161,ASUS TUF Gaming F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce ...,"₹82,990",5,3 Ratings , 1 Reviews,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
162,DELL Inspiron 3000 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 3493 Thin and Light Laptop,"₹40,999",4.2,286 Ratings , 42 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019
163,ASUS VivoBook S S14 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S433EA-AM501TS...,"₹62,890",5,3 Ratings , 1 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home and Student 2019, My Asus, Splendid, Tru2Life"
164,APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP82HN/A,"₹1,74,900",4.7,28 Ratings , 1 Reviews,Intel Core i5 Processor (10th Gen),16 GB LPDDR4X RAM,Mac OS Operating System,1 TB SSD,33.02 cm (13 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
165,ASUS ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,04,490",4.5,310 Ratings , 52 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
166,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X413EP-EK511...,"₹62,990",4.8,8 Ratings , 0 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home and Student 2019, Tru2Life, Splendid, My Asus"
167,HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop,"₹58,990",4.3,147 Ratings , 12 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"Microsoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant"
168,HP Pentium Quad Core - (8 GB/256 GB SSD/Windows 10 Home) 14s- DQ3018TU Thin and Light Laptop,"₹31,490",4.4,5 Ratings , 0 Reviews,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inches) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP Smart"
169,ASUS VivoBook Ultra 14 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X413EA-EK302TS Thin and Li...,"₹44,990",4.4,131 Ratings , 22 Reviews,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home and Student 2019, Splendid, Tru2Life, My Asus"
170,DELL Inspiron Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 14-5406-14 2 in 1 Laptop,"₹51,490",3.4,7 Ratings , 1 Reviews,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home and Student 2019
171,ASUS ZenBook Duo 14 (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX482EA-KA501TS Thin a...,"₹99,990",4.9,7 Ratings , 2 Reviews,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inches) Touchscreen Display,"MyASUS, ScreenXpert, Office Home and Student 2019 with lifetime validity, McAfee Anti-virus for 1 Year, Link to MyASUS (All Models, Bluetooth Needed)"
172,MSI GF63 Thin Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹66,990",4.5,"1,451 Ratings ", 203 Reviews,Intel Core i7 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"Cooler Boost, Audio Boost, Dragon Center, Nahimic 3"
173,Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) V14-IIL Thin and Light Laptop,"₹34,990",3.8,147 Ratings , 15 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,1 Year Onsite Warranty
174,APPLE MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH22HN/A,"₹1,09,990",4.5,308 Ratings , 21 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,Mac OS Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player"
175,acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,"₹1,12,990",4.6,218 Ratings , 52 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inches) Display,"PredatorSense, Acer Care Center, Planet9, Acer Product Registration, Quick Access"
176,acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,"₹1,12,990",4.6,218 Ratings , 52 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inches) Display,"PredatorSense, Acer Care Center, Planet9, Acer Product Registration, Quick Access"
177,acer Swift 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) SF314-57/SF314-57G Thi...,"₹64,990",4.5,81 Ratings , 16 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Acer Collection, Quick Access, Cyberlink PhotoDirector 8, Cyberlink PowerDirector 14, Acer Care Center, Acer Product Registration"
178,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340-14IILD Thi...,"₹54,990",4.6,11 Ratings , 0 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019
179,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1020T Laptop,"₹24,990",3.8,"2,500 Ratings ", 335 Reviews,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Splendid
180,ASUS VivoBook 15 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-BR381T Thin and Light Lapto...,"₹32,990",3.7,43 Ratings , 6 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"Splendid, Tru2Life, My Asus"
181,HP Chromebook MT8183 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook,"₹22,990",4.2,375 Ratings , 71 Reviews,MediaTek MT8183 Processor,4 GB DDR4 RAM,64 bit Chrome Operating System,29.46 cm (11.6 inch) Touchscreen Display,"Pre-installed G-suite Apps, Linux Kernel and Apps, Chrome Web Extensions, Google Play Store, HP Audio Switch, HP ePrint, HP Support Assistant, Dropbox",1 Year Onsite Warranty
182,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,"₹37,990",3.7,107 Ratings , 17 Reviews,AMD Ryzen 5 Quad Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
183,APPLE MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/256 GB SSD/Mac OS Catalina) MXK62HN/A,"₹1,14,990",4.6,44 Ratings , 10 Reviews,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,Mac OS Operating System,256 GB SSD,33.02 cm (13 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
184,Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4...,"₹59,999",4.4,78 Ratings , 13 Reviews,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Mi Blaze Unlock (Unlock NoteBook with Help of a Mi Band), Mi Smart Share"
185,MSI GP65 Leopard Core i7 10th Gen - (32 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Ge...,"₹1,39,990",4.4,258 Ratings , 47 Reviews,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|512 GB SSD,39.62 cm (15.6 inch) Display,"Shift, Cooler Boost 5, True Color 2.0, Nahimic 3"
186,HP 12b Celeron Dual Core - (4 GB/Chrome OS) 12b-ca0010TU Chromebook,"₹31,990",3.8,36 Ratings , 5 Reviews,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Chrome Operating System,30.48 cm (12 inch) Touchscreen Display,"HP Support Assistant, Built-in Google Assistant, HP ePrint, Dropbox, Pre-installed G-suite Apps",1 Year Onsite Warranty
187,APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/512 GB SSD/Mac OS Catalina) MWP42HN/A,"₹1,69,990",4.7,165 Ratings , 23 Reviews,Intel Core i5 Processor (10th Gen),16 GB LPDDR4X RAM,Mac OS Operating System,512 GB SSD,33.02 cm (13 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
188,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹43,990",4,734 Ratings , 77 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
189,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15s-FQ2075TU Thin and Light Laptop,"₹43,490",4.3,27 Ratings , 2 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inches) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP CoolSense, HP SSRM, HP Smart"
190,acer Swift 5 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) SF514-55TA-72VG Thin and Li...,"₹91,501",4.6,16 Ratings , 5 Reviews,Intel Evo platform feat 11th Gen Intel Core i7 processor,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Touchscreen Display
191,DELL Inspiron Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) Inspiron 5301 Thin and Light Laptop,"₹74,790",4,5 Ratings , 0 Reviews,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,33.78 cm (13.3 inch) Display,1 Year Onsite Warranty
192,HP Pavilion Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹83,990",4.8,6 Ratings , 1 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,40.89 cm (16.1 inch) Display,"HP Support Assistant, HP Audio Boost, HP Audio Switch, HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Jumpstarts, Microsoft Office Home and Student 2019"
193,HP Pavilion x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dh1179TU 2 in 1 Laptop,"₹66,990",4.5,877 Ratings , 81 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,"Microsoft Office Home and Student 2019, HP Audio Switch, HP ePrint, HP Connection Optimizer, HP Support Assistant, HP Recovery Manager, HP Documentation, HP System Event Utility, HP Jumpstart, Built-in Alexa"
194,acer Swift 5 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) SF514-55TA-72VG Thin and Li...,"₹91,501",4.6,16 Ratings , 5 Reviews,Intel Evo platform feat 11th Gen Intel Core i7 processor,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Touchscreen Display
195,DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹38,186",4.4,335 Ratings , 54 Reviews,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019
196,HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1037TU 2 in 1 Laptop,"₹54,490",4.6,15 Ratings , 0 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,"Microsoft Office Home and Student 2019, HP Documentation, HP Audio Switch, HP ePrint, Dropbox, HP Connection Optimizer, HP Support Assistant, HP Recovery Manager, HP System Event Utility, HP Jumpstart"
197,Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 5 14ITL05 2 in 1 Laptop,"₹52,990",4.6,105 Ratings , 16 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home and Student 2019
198,DELL G7 Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070/300 H...,"₹2,07,990",5,3 Ratings , 1 Reviews,Intel Core i9 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
199,Lenovo ThinkPad E15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop,"₹87,990",4,8 Ratings , 0 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inches) Display,Microsoft Office Home & Student 2019
200,ASUS VivoBook Gaming (2020) Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics...,"₹69,990",4.3,217 Ratings , 37 Reviews,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"My Asus, Splendid, Tru2Life"
201,ASUS ZenBook Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX430UA-GV307T Thin and Light Laptop,"₹54,990",4.2,173 Ratings , 29 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"Asus Splendid, Asus Smart Gesture, ICEsound"
202,ASUS ZenBook 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX331UAL-EG002T Thin and Light Lap...,"₹54,990",4.5,507 Ratings , 94 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"Asus Splendid, ICEsound"
